Id_Date,Id_Country,Confirmed,Deaths,Recovered 
65,143,4.0,0.0,0.0
65,144,6.0,0.0,0.0
65,145,3.0,0.0,0.0
65,146,8.0,0.0,0.0
65,147,8.0,0.0,0.0
65,148,86.0,1.0,1.0
65,149,3.0,0.0,0.0
65,150,2.0,1.0,0.0
65,151,3.0,0.0,1.0
65,152,3.0,1.0,0.0
65,153,22.0,0.0,0.0
65,154,7.0,0.0,0.0
65,156,3.0,0.0,0.0
65,157,12.0,0.0,0.0
65,159,6.0,0.0,0.0
65,160,9.0,0.0,0.0
65,161,5.0,0.0,0.0
65,163,4.0,0.0,0.0
65,164,4.0,0.0,1.0
65,165,10.0,1.0,0.0
65,166,1.0,0.0,0.0
65,167,1.0,0.0,0.0
65,168,3.0,0.0,0.0
65,169,23.0,0.0,0.0
65,210,10.0,0.0,1.0
65,211,2.0,0.0,0.0
65,213,8.0,0.0,0.0
65,216,712.0,10.0,597.0
65,217,11.0,0.0,0.0
65,218,3.0,1.0,0.0
65,219,7.0,0.0,0.0
65,220,2.0,0.0,0.0
65,221,6.0,0.0,0.0
65,222,1.0,0.0,0.0
65,225,11.0,0.0,0.0
65,226,7.0,0.0,0.0
65,227,2.0,0.0,0.0
65,231,5.0,0.0,0.0
65,233,1.0,0.0,0.0
65,234,91.0,1.0,17.0
66,0,74444.0,3235.0,67634.0
66,1,92472.0,10023.0,12384.0
66,2,73235.0,5982.0,12285.0
66,3,57695.0,433.0,8481.0
66,4,35408.0,2517.0,11679.0
66,5,38105.0,2317.0,5724.0
66,6,121478.0,2026.0,1072.0
66,7,9478.0,144.0,4811.0
66,8,14076.0,264.0,1530.0
66,9,17312.0,1021.0,151.0
66,10,9819.0,640.0,6.0
66,11,9134.0,353.0,1063.0
66,12,8271.0,68.0,225.0
66,13,4015.0,23.0,7.0
66,14,3447.0,105.0,16.0
66,15,2366.0,65.0,57.0
66,16,5170.0,100.0,43.0
66,17,2320.0,27.0,320.0
66,18,3904.0,111.0,6.0
66,19,1693.0,52.0,404.0
66,20,2631.0,11.0,11.0
66,21,3619.0,12.0,89.0
66,22,2415.0,36.0,5.0
66,23,1495.0,12.0,29.0
66,25,1831.0,18.0,40.0
66,26,7402.0,108.0,70.0
66,27,1909.0,6.0,61.0
66,28,1638.0,18.0,7.0
66,29,1061.0,32.0,52.0
66,30,1167.0,9.0,10.0
66,31,1823.0,48.0,3.0
66,32,590.0,1.0,45.0
66,33,963.0,2.0,114.0
66,34,1155.0,102.0,59.0
66,35,3640.0,14.0,244.0
66,36,802.0,2.0,198.0
66,37,5576.0,61.0,466.0
66,38,1245.0,6.0,97.0
66,39,1203.0,4.0,37.0
66,40,684.0,9.0,10.0
66,41,1452.0,37.0,139.0
66,42,987.0,24.0,84.0
66,43,671.0,16.0,16.0
66,44,1075.0,68.0,35.0
66,45,645.0,1.0,20.0
66,46,1264.0,4.0,49.0
66,47,476.0,4.0,265.0
66,48,576.0,36.0,121.0
66,49,1187.0,1.0,31.0
66,50,506.0,42.0,131.0
66,51,657.0,5.0,45.0
66,52,717.0,12.0,4.0
66,53,786.0,14.0,2.0
66,54,608.0,6.0,10.0
66,55,412.0,8.0,30.0
66,56,292.0,0.0,2.0
66,57,235.0,0.0,64.0
66,58,659.0,10.0,0.0
66,59,331.0,7.0,11.0
66,60,407.0,1.0,30.0
66,61,690.0,18.0,72.0
66,62,283.0,2.0,30.0
66,63,468.0,2.0,52.0
66,64,224.0,22.0,6.0
66,65,454.0,29.0,31.0
66,66,305.0,0.0,1.0
66,67,295.0,2.0,3.0
66,68,719.0,28.0,3.0
66,69,274.0,0.0,0.0
66,70,343.0,11.0,34.0
66,71,402.0,25.0,11.0
66,72,174.0,0.0,21.0
66,73,258.0,5.0,5.0
66,74,308.0,3.0,1.0
66,75,246.0,1.0,18.0
66,76,241.0,4.0,3.0
66,77,179.0,5.0,15.0
66,78,120.0,1.0,25.0
66,79,394.0,7.0,1.0
66,80,231.0,2.0,2.0
66,81,113.0,1.0,9.0
66,82,197.0,10.0,31.0
66,83,94.0,0.0,32.0
66,84,149.0,0.0,2.0
66,85,119.0,2.0,39.0
66,86,207.0,11.0,21.0
66,87,278.0,8.0,2.0
66,88,182.0,4.0,15.0
66,89,99.0,0.0,13.0
66,91,228.0,1.0,16.0
66,92,451.0,0.0,50.0
66,93,152.0,0.0,23.0
66,94,90.0,0.0,14.0
66,95,74.0,3.0,1.0
66,96,130.0,0.0,18.0
66,97,356.0,9.0,5.0
66,99,104.0,2.0,5.0
66,100,56.0,0.0,0.0
66,102,91.0,2.0,2.0
66,103,48.0,5.0,15.0
66,104,110.0,4.0,2.0
66,105,95.0,1.0,3.0
66,106,65.0,6.0,2.0
66,107,89.0,1.0,3.0
66,108,119.0,3.0,4.0
66,109,74.0,0.0,0.0
66,110,141.0,5.0,2.0
66,112,56.0,3.0,1.0
66,113,34.0,1.0,10.0
66,114,60.0,0.0,0.0
66,115,30.0,1.0,2.0
66,116,25.0,1.0,1.0
66,117,101.0,0.0,3.0
66,118,58.0,0.0,0.0
66,119,102.0,2.0,0.0
66,120,84.0,1.0,0.0
66,121,16.0,0.0,9.0
66,122,42.0,0.0,1.0
66,123,12.0,0.0,0.0
66,124,16.0,0.0,1.0
66,125,8.0,1.0,0.0
66,126,38.0,1.0,1.0
66,128,8.0,0.0,0.0
66,129,26.0,0.0,0.0
66,130,12.0,0.0,0.0
66,131,14.0,0.0,1.0
66,133,7.0,1.0,0.0
66,134,8.0,0.0,0.0
66,135,5.0,1.0,0.0
66,136,3.0,0.0,0.0
66,137,4.0,0.0,0.0
66,138,19.0,0.0,0.0
66,139,3.0,0.0,0.0
66,140,26.0,0.0,0.0
66,141,8.0,0.0,2.0
66,142,7.0,1.0,0.0
66,143,5.0,0.0,0.0
66,144,6.0,0.0,0.0
66,145,3.0,0.0,0.0
66,146,8.0,0.0,0.0
66,147,8.0,0.0,0.0
66,148,91.0,1.0,1.0
66,149,5.0,0.0,0.0
66,150,4.0,1.0,0.0
66,151,3.0,0.0,1.0
66,152,5.0,1.0,0.0
66,153,28.0,0.0,0.0
66,154,7.0,0.0,0.0
66,156,3.0,0.0,0.0
66,157,14.0,0.0,0.0
66,159,6.0,0.0,0.0
66,160,9.0,0.0,0.0
66,161,5.0,0.0,0.0
66,163,6.0,0.0,0.0
66,164,5.0,0.0,1.0
66,165,10.0,1.0,0.0
66,166,1.0,0.0,0.0
66,167,1.0,0.0,1.0
66,168,3.0,0.0,0.0
66,169,30.0,0.0,0.0
66,210,10.0,0.0,1.0
66,211,2.0,0.0,0.0
66,213,8.0,0.0,0.0
66,216,712.0,10.0,597.0
66,217,11.0,0.0,0.0
66,218,3.0,1.0,0.0
66,219,7.0,0.0,0.0
66,220,2.0,0.0,0.0
66,221,8.0,0.0,0.0
66,222,3.0,0.0,0.0
66,223,2.0,0.0,0.0
66,225,18.0,0.0,0.0
66,226,8.0,0.0,0.0
66,227,2.0,0.0,0.0
66,231,5.0,0.0,0.0
66,233,1.0,0.0,0.0
66,234,98.0,1.0,18.0
67,0,101725.0,3563.0,94805.0
67,1,97689.0,10779.0,13030.0
67,2,80110.0,6803.0,14709.0
67,3,62095.0,533.0,9211.0
67,4,38309.0,2640.0,12391.0
67,5,40708.0,2611.0,7226.0
67,6,140909.0,2467.0,2665.0
67,7,9583.0,152.0,5033.0
67,8,14829.0,300.0,1595.0
67,9,19780.0,1231.0,151.0
67,10,10930.0,772.0,253.0
67,11,10836.0,431.0,1359.0
67,12,8788.0,86.0,479.0
67,13,4284.0,25.0,7.0
67,14,3700.0,110.0,16.0
67,15,2564.0,72.0,73.0
67,16,5962.0,119.0,43.0
67,17,2470.0,35.0,388.0
67,18,4256.0,136.0,6.0
67,19,1866.0,54.0,424.0
67,20,2817.0,16.0,11.0
67,21,4247.0,15.0,132.0
67,22,2615.0,46.0,5.0
67,23,1597.0,14.0,29.0
67,25,1950.0,21.0,40.0
67,26,9217.0,131.0,105.0
67,27,2139.0,7.0,75.0
67,28,1862.0,22.0,7.0
67,29,1156.0,38.0,52.0
67,30,1240.0,11.0,10.0
67,31,1924.0,58.0,3.0
67,32,634.0,1.0,48.0
67,33,1020.0,2.0,135.0
67,34,1285.0,114.0,64.0
67,35,3984.0,16.0,244.0
67,36,844.0,3.0,212.0
67,37,6280.0,64.0,466.0
67,38,1388.0,7.0,97.0
67,39,1299.0,8.0,66.0
67,40,730.0,11.0,10.0
67,41,1815.0,43.0,206.0
67,42,1024.0,27.0,95.0
67,43,852.0,18.0,16.0
67,44,1418.0,71.0,42.0
67,45,679.0,3.0,20.0
67,46,1534.0,8.0,64.0
67,47,499.0,4.0,272.0
67,48,609.0,40.0,132.0
67,49,1280.0,2.0,31.0
67,50,547.0,42.0,143.0
67,51,713.0,6.0,52.0
67,52,848.0,16.0,4.0
67,53,901.0,17.0,4.0
67,54,702.0,10.0,10.0
67,55,438.0,10.0,30.0
67,56,314.0,0.0,2.0
67,57,255.0,0.0,67.0
67,58,741.0,13.0,0.0
67,59,346.0,8.0,14.0
67,60,424.0,3.0,30.0
67,61,745.0,19.0,72.0
67,62,298.0,2.0,30.0
67,63,570.0,3.0,58.0
67,64,224.0,22.0,6.0
67,65,511.0,31.0,31.0
67,66,347.0,0.0,1.0
67,67,314.0,2.0,3.0
67,68,859.0,39.0,3.0
67,69,304.0,1.0,0.0
67,70,408.0,13.0,34.0
67,71,479.0,26.0,13.0
67,72,188.0,0.0,25.0
67,73,323.0,6.0,8.0
67,74,334.0,6.0,1.0
67,75,259.0,3.0,18.0
67,76,259.0,6.0,3.0
67,77,214.0,5.0,15.0
67,78,126.0,1.0,34.0
67,79,460.0,7.0,1.0
67,80,263.0,2.0,2.0
67,81,117.0,1.0,11.0
67,82,212.0,10.0,33.0
67,83,94.0,0.0,32.0
67,84,151.0,0.0,2.0
67,85,119.0,2.0,39.0
67,86,222.0,12.0,23.0
67,87,312.0,8.0,2.0
67,88,209.0,4.0,15.0
67,89,103.0,0.0,21.0
67,91,284.0,1.0,20.0
67,92,514.0,1.0,56.0
67,93,167.0,0.0,23.0
67,94,91.0,0.0,18.0
67,95,78.0,3.0,1.0
67,96,142.0,0.0,27.0
67,97,475.0,10.0,6.0
67,99,144.0,2.0,7.0
67,100,56.0,0.0,0.0
67,102,139.0,6.0,5.0
67,103,48.0,5.0,15.0
67,104,120.0,4.0,2.0
67,105,110.0,3.0,3.0
67,106,65.0,6.0,2.0
67,107,111.0,1.0,3.0
67,108,139.0,3.0,4.0
67,109,81.0,1.0,0.0
67,110,152.0,5.0,2.0
67,112,59.0,3.0,1.0
67,113,34.0,1.0,10.0
67,114,70.0,0.0,0.0
67,115,32.0,1.0,2.0
67,116,25.0,1.0,1.0
67,117,165.0,1.0,4.0
67,118,84.0,0.0,0.0
67,119,107.0,3.0,0.0
67,120,85.0,1.0,0.0
67,121,17.0,0.0,13.0
67,122,46.0,1.0,1.0
67,123,12.0,0.0,0.0
67,124,21.0,0.0,1.0
67,125,8.0,1.0,0.0
67,126,42.0,1.0,1.0
67,128,8.0,0.0,0.0
67,129,33.0,0.0,0.0
67,130,12.0,0.0,0.0
67,131,14.0,0.0,1.0
67,133,7.0,1.0,0.0
67,134,8.0,0.0,0.0
67,135,6.0,1.0,0.0
67,136,3.0,0.0,0.0
67,137,19.0,0.0,0.0
67,138,24.0,0.0,0.0
67,139,3.0,0.0,0.0
67,140,39.0,0.0,0.0
67,141,11.0,0.0,2.0
67,142,7.0,1.0,0.0
67,143,7.0,2.0,0.0
67,144,6.0,0.0,0.0
67,145,4.0,0.0,0.0
67,146,16.0,0.0,0.0
67,147,15.0,0.0,1.0
67,148,94.0,1.0,1.0
67,149,5.0,0.0,2.0
67,150,4.0,1.0,0.0
67,151,9.0,0.0,1.0
67,152,6.0,1.0,0.0
67,153,29.0,0.0,0.0
67,154,7.0,0.0,0.0
67,156,3.0,0.0,0.0
67,157,18.0,0.0,0.0
67,159,12.0,0.0,0.0
67,160,9.0,0.0,0.0
67,161,5.0,0.0,0.0
67,163,6.0,0.0,0.0
67,164,5.0,0.0,1.0
67,165,18.0,1.0,0.0
67,166,1.0,0.0,0.0
67,167,1.0,0.0,1.0
67,168,3.0,0.0,0.0
67,169,33.0,0.0,0.0
67,210,11.0,0.0,1.0
67,211,2.0,0.0,0.0
67,213,10.0,0.0,0.0
67,216,712.0,10.0,603.0
67,217,11.0,0.0,0.0
67,218,4.0,1.0,0.0
67,219,9.0,0.0,0.0
67,220,2.0,0.0,0.0
67,221,8.0,0.0,0.0
67,222,8.0,0.0,0.0
67,223,2.0,0.0,0.0
67,225,18.0,1.0,0.0
67,226,8.0,0.0,0.0
67,227,2.0,0.0,0.0
67,231,9.0,1.0,0.0
67,233,1.0,0.0,0.0
67,234,109.0,1.0,18.0
68,0,86520.0,3254.0,80288.0
68,1,101739.0,11591.0,14620.0
68,2,87956.0,7716.0,16780.0
68,3,66885.0,645.0,13500.0
68,4,41495.0,2757.0,13911.0
68,5,45170.0,3030.0,7964.0
68,6,161837.0,2978.0,5644.0
68,7,9661.0,158.0,5228.0
68,8,15922.0,359.0,1823.0
68,9,22453.0,1411.0,171.0
68,10,11817.0,865.0,253.0
68,11,11899.0,513.0,1527.0
68,12,9618.0,108.0,636.0
68,13,4445.0,32.0,12.0
68,14,4028.0,146.0,16.0
68,15,2755.0,77.0,73.0
68,16,6408.0,140.0,43.0
68,17,2626.0,37.0,479.0
68,18,4579.0,159.0,120.0
68,19,1866.0,54.0,424.0
68,20,3001.0,23.0,25.0
68,21,4695.0,16.0,161.0
68,22,2910.0,54.0,5.0
68,23,1717.0,21.0,76.0
68,25,1988.0,22.0,40.0
68,26,10827.0,168.0,162.0
68,27,2449.0,8.0,156.0
68,28,2055.0,31.0,7.0
68,29,1212.0,43.0,52.0
68,30,1352.0,13.0,10.0
68,31,1962.0,60.0,3.0
68,32,693.0,1.0,51.0
68,33,1086.0,2.0,157.0
68,34,1414.0,122.0,75.0
68,35,4361.0,17.0,257.0
68,36,879.0,3.0,228.0
68,37,7398.0,80.0,466.0
68,38,1524.0,9.0,229.0
68,39,1453.0,8.0,115.0
68,40,756.0,11.0,10.0
68,41,2109.0,65.0,209.0
68,42,1251.0,32.0,102.0
68,43,950.0,24.0,53.0
68,44,1546.0,78.0,42.0
68,45,715.0,3.0,20.0
68,46,1836.0,9.0,66.0
68,47,515.0,4.0,279.0
68,48,656.0,41.0,150.0
68,49,1326.0,3.0,31.0
68,50,630.0,46.0,152.0
68,51,790.0,6.0,67.0
68,52,993.0,20.0,35.0
68,53,989.0,24.0,4.0
68,54,798.0,12.0,15.0
68,55,446.0,11.0,35.0
68,56,336.0,0.0,7.0
68,57,266.0,0.0,72.0
68,58,785.0,16.0,0.0
68,59,359.0,8.0,17.0
68,60,482.0,3.0,30.0
68,61,820.0,23.0,228.0
68,62,306.0,5.0,39.0
68,63,611.0,5.0,61.0
68,64,230.0,25.0,13.0
68,65,584.0,35.0,37.0
68,66,376.0,0.0,1.0
68,67,330.0,2.0,4.0
68,68,901.0,42.0,4.0
68,69,310.0,1.0,0.0
68,70,447.0,15.0,34.0
68,71,556.0,33.0,15.0
68,72,203.0,0.0,55.0
68,73,368.0,10.0,17.0
68,74,370.0,8.0,10.0
68,75,268.0,5.0,26.0
68,76,285.0,7.0,12.0
68,77,230.0,7.0,22.0
68,78,127.0,1.0,38.0
68,79,491.0,7.0,7.0
68,80,298.0,2.0,15.0
68,81,122.0,2.0,15.0
68,82,223.0,11.0,44.0
68,83,152.0,0.0,32.0
68,84,156.0,0.0,2.0
68,85,135.0,3.0,39.0
68,86,246.0,12.0,31.0
68,87,312.0,8.0,3.0
68,88,273.0,4.0,26.0
68,89,107.0,0.0,21.0
68,91,302.0,1.0,21.0
68,92,589.0,1.0,63.0
68,93,179.0,0.0,29.0
68,94,103.0,0.0,20.0
68,95,82.0,3.0,1.0
68,96,162.0,0.0,27.0
68,97,548.0,13.0,8.0
68,99,149.0,2.0,7.0
68,100,62.0,0.0,0.0
68,102,139.0,6.0,5.0
68,103,49.0,5.0,19.0
68,104,170.0,4.0,2.0
68,105,139.0,7.0,3.0
68,106,81.0,8.0,2.0
68,107,131.0,2.0,8.0
68,108,170.0,4.0,4.0
68,109,97.0,4.0,0.0
68,110,152.0,5.0,2.0
68,112,64.0,3.0,1.0
68,113,36.0,1.0,10.0
68,114,70.0,0.0,0.0
68,115,36.0,1.0,2.0
68,116,30.0,1.0,1.0
68,117,168.0,1.0,6.0
68,118,94.0,0.0,3.0
68,119,128.0,3.0,0.0
68,120,91.0,1.0,0.0
68,121,17.0,0.0,13.0
68,122,49.0,1.0,1.0
68,123,12.0,0.0,2.0
68,124,23.0,0.0,4.0
68,125,8.0,1.0,0.0
68,126,50.0,1.0,1.0
68,128,8.0,0.0,0.0
68,129,33.0,0.0,0.0
68,130,12.0,0.0,0.0
68,131,19.0,0.0,1.0
68,133,7.0,1.0,0.0
68,134,8.0,0.0,0.0
68,135,6.0,1.0,0.0
68,136,3.0,0.0,0.0
68,137,19.0,0.0,0.0
68,138,30.0,0.0,0.0
68,139,3.0,0.0,0.0
68,140,43.0,0.0,0.0
68,141,11.0,0.0,2.0
68,142,7.0,1.0,0.0
68,143,7.0,2.0,0.0
68,144,6.0,0.0,0.0
68,145,4.0,0.0,0.0
68,146,22.0,0.0,0.0
68,147,15.0,0.0,1.0
68,148,94.0,1.0,1.0
68,149,5.0,1.0,2.0
68,150,4.0,1.0,0.0
68,151,9.0,0.0,1.0
68,152,6.0,2.0,0.0
68,153,35.0,0.0,0.0
68,154,7.0,0.0,0.0
68,156,5.0,0.0,0.0
68,157,18.0,0.0,0.0
68,159,12.0,0.0,0.0
68,160,9.0,0.0,0.0
68,161,5.0,0.0,0.0
68,163,6.0,0.0,0.0
68,164,5.0,0.0,1.0
68,165,27.0,3.0,0.0
68,166,1.0,0.0,0.0
68,167,1.0,0.0,1.0
68,168,3.0,0.0,0.0
68,169,33.0,0.0,0.0
68,210,14.0,0.0,1.0
68,211,3.0,0.0,0.0
68,212,3.0,0.0,0.0
68,213,14.0,0.0,0.0
68,216,712.0,10.0,603.0
68,217,11.0,0.0,0.0
68,218,4.0,1.0,0.0
68,219,9.0,0.0,0.0
68,220,8.0,0.0,0.0
68,221,8.0,0.0,0.0
68,222,8.0,0.0,0.0
68,223,2.0,0.0,0.0
68,225,25.0,2.0,0.0
68,226,8.0,0.0,0.0
68,227,7.0,0.0,0.0
68,231,10.0,2.0,0.0
68,233,1.0,0.0,0.0
68,234,116.0,1.0,18.0
69,0,78143.0,3238.0,72076.0
69,1,105792.0,12428.0,15729.0
69,2,95923.0,8464.0,19259.0
69,3,71808.0,775.0,16100.0
69,4,44605.0,2898.0,14656.0
69,5,52827.0,3532.0,9513.0
69,6,188172.0,3873.0,7024.0
69,7,9786.0,162.0,5408.0
69,8,16605.0,433.0,1823.0
69,9,25481.0,1793.0,179.0
69,10,12667.0,1040.0,253.0
69,11,12775.0,705.0,1696.0
69,12,10180.0,128.0,1095.0
69,13,4641.0,39.0,13.0
69,14,4435.0,180.0,16.0
69,15,3039.0,90.0,77.0
69,16,7443.0,160.0,43.0
69,17,2766.0,43.0,537.0
69,18,5717.0,201.0,127.0
69,19,1953.0,56.0,424.0
69,20,3308.0,31.0,45.0
69,21,5358.0,20.0,224.0
69,22,3235.0,71.0,5.0
69,23,1938.0,26.0,76.0
69,25,2178.0,23.0,80.0
69,26,13531.0,214.0,243.0
69,27,2738.0,12.0,156.0
69,28,2311.0,33.0,7.0
69,29,1314.0,49.0,52.0
69,30,1418.0,17.0,10.0
69,31,2240.0,75.0,54.0
69,32,781.0,2.0,62.0
69,33,1135.0,2.0,198.0
69,34,1528.0,136.0,81.0
69,35,4559.0,18.0,358.0
69,36,926.0,3.0,240.0
69,37,8527.0,101.0,1592.0
69,38,1651.0,10.0,342.0
69,39,1563.0,10.0,165.0
69,40,802.0,15.0,10.0
69,41,2245.0,82.0,220.0
69,42,1397.0,35.0,123.0
69,43,1065.0,30.0,394.0
69,44,2084.0,88.0,49.0
69,45,745.0,4.0,26.0
69,46,2337.0,17.0,121.0
69,47,567.0,4.0,295.0
69,48,710.0,46.0,157.0
69,49,1353.0,5.0,31.0
69,50,694.0,50.0,170.0
69,51,867.0,6.0,67.0
69,52,1094.0,28.0,35.0
69,53,1181.0,30.0,9.0
69,54,906.0,16.0,31.0
69,55,470.0,12.0,37.0
69,56,363.0,0.0,3.0
69,57,289.0,0.0,73.0
69,58,900.0,16.0,0.0
69,59,399.0,8.0,17.0
69,60,532.0,3.0,30.0
69,61,1054.0,27.0,240.0
69,62,322.0,5.0,39.0
69,63,664.0,6.0,61.0
69,64,236.0,26.0,13.0
69,65,716.0,44.0,46.0
69,66,398.0,0.0,1.0
69,67,347.0,2.0,4.0
69,68,1109.0,51.0,5.0
69,69,338.0,1.0,41.0
69,70,492.0,16.0,37.0
69,71,617.0,36.0,24.0
69,72,212.0,0.0,58.0
69,73,420.0,13.0,17.0
69,74,376.0,12.0,10.0
69,75,274.0,5.0,30.0
69,76,329.0,9.0,12.0
69,77,262.0,8.0,23.0
69,78,129.0,1.0,45.0
69,79,537.0,8.0,7.0
69,80,353.0,4.0,18.0
69,81,143.0,2.0,17.0
69,82,243.0,15.0,52.0
69,83,152.0,1.0,47.0
69,84,169.0,0.0,2.0
69,85,135.0,3.0,39.0
69,86,261.0,14.0,32.0
69,87,394.0,10.0,3.0
69,88,298.0,5.0,26.0
69,89,109.0,0.0,23.0
69,91,343.0,2.0,24.0
69,92,647.0,1.0,74.0
69,93,192.0,1.0,34.0
69,94,110.0,0.0,21.0
69,95,87.0,3.0,1.0
69,96,175.0,0.0,40.0
69,97,645.0,17.0,10.0
69,99,172.0,2.0,7.0
69,100,68.0,0.0,0.0
69,102,193.0,6.0,5.0
69,103,51.0,5.0,25.0
69,104,174.0,4.0,5.0
69,105,141.0,7.0,3.0
69,106,98.0,8.0,2.0
69,107,135.0,2.0,8.0
69,108,186.0,6.0,8.0
69,109,107.0,6.0,0.0
69,110,161.0,5.0,31.0
69,112,65.0,3.0,1.0
69,113,38.0,1.0,12.0
69,114,75.0,0.0,0.0
69,115,36.0,1.0,2.0
69,116,34.0,1.0,10.0
69,117,179.0,1.0,7.0
69,118,107.0,0.0,3.0
69,119,143.0,5.0,0.0
69,120,109.0,2.0,0.0
69,121,18.0,0.0,13.0
69,122,52.0,1.0,2.0
69,123,12.0,0.0,2.0
69,124,26.0,0.0,2.0
69,125,12.0,2.0,0.0
69,126,59.0,1.0,1.0
69,128,10.0,0.0,0.0
69,129,34.0,0.0,0.0
69,130,12.0,0.0,1.0
69,131,19.0,1.0,1.0
69,133,16.0,1.0,0.0
69,134,9.0,0.0,0.0
69,135,6.0,1.0,0.0
69,136,3.0,0.0,0.0
69,137,19.0,0.0,0.0
69,138,32.0,1.0,0.0
69,139,3.0,0.0,0.0
69,140,57.0,0.0,0.0
69,141,11.0,0.0,2.0
69,142,8.0,1.0,0.0
69,143,7.0,2.0,1.0
69,144,9.0,0.0,1.0
69,145,4.0,0.0,0.0
69,146,22.0,0.0,0.0
69,147,15.0,0.0,1.0
69,148,112.0,1.0,6.0
69,149,6.0,1.0,2.0
69,150,5.0,1.0,0.0
69,151,13.0,0.0,1.0
69,152,7.0,2.0,1.0
69,153,35.0,0.0,0.0
69,154,7.0,0.0,0.0
69,156,7.0,0.0,0.0
69,157,30.0,0.0,0.0
69,159,15.0,0.0,0.0
69,160,9.0,0.0,0.0
69,161,5.0,0.0,0.0
69,163,6.0,0.0,0.0
69,164,5.0,0.0,1.0
69,165,27.0,3.0,0.0
69,166,1.0,0.0,0.0
69,167,1.0,0.0,1.0
69,168,5.0,0.0,1.0
69,169,44.0,0.0,0.0
69,210,14.0,0.0,1.0
69,211,3.0,0.0,0.0
69,212,4.0,1.0,0.0
69,213,15.0,1.0,0.0
69,214,2.0,0.0,0.0
69,216,712.0,10.0,603.0
69,217,12.0,0.0,0.0
69,218,4.0,1.0,0.0
69,219,9.0,0.0,0.0
69,220,8.0,0.0,0.0
69,221,9.0,0.0,0.0
69,222,10.0,0.0,1.0
69,223,2.0,0.0,0.0
69,225,28.0,2.0,0.0
69,226,8.0,0.0,0.0
69,227,8.0,0.0,0.0
69,229,1.0,0.0,0.0
69,231,10.0,2.0,0.0
69,233,1.0,0.0,0.0
69,234,119.0,1.0,18.0
70,0,74562.0,3256.0,68535.0
70,1,110574.0,13155.0,16847.0
70,2,104118.0,9387.0,22647.0
70,3,77872.0,920.0,18700.0
70,4,47593.0,3036.0,15473.0
70,5,57749.0,4043.0,11053.0
70,6,213372.0,4757.0,8474.0
70,7,9887.0,165.0,5567.0
70,8,17768.0,488.0,2967.0
70,9,29865.0,2357.0,179.0
70,10,13696.0,1175.0,260.0
70,11,13964.0,828.0,2132.0
70,12,10711.0,146.0,1436.0
70,13,4863.0,44.0,13.0
70,14,4947.0,239.0,103.0
70,15,3290.0,104.0,971.0
70,16,8251.0,187.0,43.0
70,17,2908.0,45.0,645.0
70,18,6836.0,240.0,127.0
70,19,2178.0,57.0,472.0
70,20,3508.0,39.0,61.0
70,21,6092.0,26.0,241.0
70,22,3447.0,85.0,5.0
70,23,2118.0,27.0,94.0
70,25,2319.0,29.0,80.0
70,26,15679.0,277.0,333.0
70,27,3031.0,16.0,234.0
70,28,2554.0,43.0,47.0
70,29,1415.0,50.0,52.0
70,30,1446.0,17.0,10.0
70,31,2748.0,93.0,58.0
70,32,835.0,2.0,71.0
70,33,1220.0,2.0,225.0
70,34,1677.0,157.0,103.0
70,35,4862.0,20.0,422.0
70,36,1000.0,3.0,245.0
70,37,9560.0,109.0,1324.0
70,38,1771.0,12.0,505.0
70,39,1720.0,16.0,264.0
70,40,841.0,15.0,10.0
70,41,2460.0,92.0,252.0
70,42,1998.0,58.0,148.0
70,43,1323.0,38.0,394.0
70,44,2311.0,96.0,50.0
70,45,779.0,5.0,33.0
70,46,2777.0,24.0,190.0
70,47,569.0,4.0,337.0
70,48,779.0,52.0,179.0
70,49,1380.0,5.0,50.0
70,50,728.0,52.0,182.0
70,51,963.0,6.0,73.0
70,52,1215.0,29.0,35.0
70,53,1181.0,30.0,9.0
70,54,1065.0,17.0,39.0
70,55,479.0,14.0,43.0
70,56,400.0,1.0,3.0
70,57,317.0,0.0,80.0
70,58,1060.0,28.0,0.0
70,59,422.0,10.0,20.0
70,60,571.0,4.0,31.0
70,61,1054.0,28.0,248.0
70,62,329.0,5.0,39.0
70,63,814.0,8.0,61.0
70,64,236.0,26.0,13.0
70,65,847.0,58.0,61.0
70,66,446.0,0.0,1.0
70,67,375.0,2.0,4.0
70,68,1284.0,57.0,9.0
70,69,338.0,2.0,41.0
70,70,525.0,20.0,40.0
70,71,654.0,39.0,29.0
70,72,218.0,0.0,63.0
70,73,459.0,13.0,19.0
70,74,390.0,14.0,10.0
70,75,278.0,5.0,36.0
70,76,354.0,11.0,17.0
70,77,320.0,9.0,28.0
70,78,131.0,1.0,52.0
70,79,581.0,8.0,7.0
70,80,423.0,5.0,23.0
70,81,146.0,3.0,21.0
70,82,259.0,15.0,67.0
70,83,163.0,2.0,53.0
70,84,188.0,0.0,2.0
70,85,143.0,3.0,41.0
70,86,282.0,16.0,46.0
70,87,423.0,12.0,5.0
70,88,359.0,5.0,26.0
70,89,109.0,0.0,25.0
70,91,380.0,3.0,26.0
70,92,708.0,1.0,83.0
70,93,210.0,1.0,34.0
70,94,117.0,0.0,23.0
70,95,90.0,5.0,1.0
70,96,190.0,1.0,45.0
70,97,794.0,20.0,13.0
70,99,181.0,2.0,12.0
70,100,68.0,0.0,0.0
70,102,233.0,6.0,10.0
70,103,54.0,6.0,25.0
70,104,237.0,4.0,5.0
